sample_id,journal,journal_slug,source_tier,year,article_title,doi,pmcid,figure_id,article_url,source_image_url,resolved_image_url,license,license_url,rights_status,third_party_review,caption_score,caption,asset_path,content_type,size_bytes,sha256,inspection_status
science-advances-008-PMC13557074-F8,Science Advances,science-advances,scope-high,2026,Rubisco functional integrity requires a dedicated three-step maturation pathway,10.1126/sciadv.aeh5060,PMC13557074,F8,https://pmc.ncbi.nlm.nih.gov/articles/PMC13557074/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/00a6/13557074/ef392386e70b/sciadv.aeh5060-f8.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/00a6/13557074/ef392386e70b/sciadv.aeh5060-f8.webp,Creative Commons Attribution license,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,14,"Model of the functional impact of impairment of the RbcL N-terminal pathway in relationship with Rubisco activity, degradation and ageing. Cartoon showing the different compartments where Rubisco particles can be retrieved in plants and the effects observed in AMPP2 or GNAT7 KO lines. The left part relates to the WT and the right to the KO lines. Red arrows indicate down-regulated, green arrows indicate up-regulated, and light blue arrows refer to normal regulation.",assets/raw/science-advances/science-advances-008-PMC13557074-F8.webp,image/webp,118160,3a6f940ec95eab1bc5cd32351a2e592b1d6bc2c9087346cd071eadebfe25d352,downloaded_unannotated
ese-001-PMC13545441-fig5,Environmental Science & Ecotechnology,ese,scope-high,2026,Human mobility acts as a lever for decarbonising wastewater treatment plants,10.1016/j.ese.2026.100756,PMC13545441,fig5,https://pmc.ncbi.nlm.nih.gov/articles/PMC13545441/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/bfba/13545441/3ea6d3ff3e5a/gr5.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/bfba/13545441/3ea6d3ff3e5a/gr5.webp,creativecommons.org/licenses/by/4.0/,,mirror_allowed_ccby_or_cc0,caption_screen_pass,10,"O perational strategies for improving treatment–inflow alignment and reducing greenhouse-gas emissions. a, Conceptual gradient-shutdown strategy during the population-outflow phase of the Spring Festival travel rush. As influent flow declines (blue curve), active treatment capacity (grey stepped line) is reduced from three to two, then to one parallel treatment unit, when flow reaches two-thirds and one-third of the design capacity, respectively. Inactive units are shown in grey with a stop symbol. b , Conceptual flow-equalisation strategy under routine 24-h fluctuations. The blue curve represents unadjusted influent flow, the solid black line indicates the design-load threshold, and the solid grey line indicates the equalised flow delivered to treatment. Red-shaded regions denote excess peak flow that would exceed the design-load threshold without equalisation and is instead directed to the influent storage tank; the blue-shaded region denotes the off-peak flow deficit supplemented by releasing stored wastewater. c , Application of the two strategies at the Shenzhen Longhua Phase 1 wastewater treatment plant (WWTP) during the 2023 Spring Festival travel rush. The upper plot shows the number of operational treatment units, and the lower plot compares the treatment and inflow dynamic equilibrium (TIDE) index under no intervention (black squares), gradient shutdown only (blue circles), and combined gradient shutdown with flow equalisation (green triangles). The grey bars in the lower plot show the daily population heat value. The blue shading indicates the TIDE gain from gradient shutdown relative to no intervention, whereas the yellow shading indicates the TIDE gain from flow equalisation relative to gradient shutdown alone. d , Monthly total GHG emissions from 35 wastewater treatment plants in Shenzhen before (grey bars) and after (blue bars) optimisation from January to June 2023. Black lines represent the relative changes from the no-intervention baseline, with square markers representing TIDE improvement and circular markers representing total GHG emission reduction.",assets/raw/ese/ese-001-PMC13545441-fig5.webp,image/webp,99358,6bb68742bf5dbfbe4f4b819acc8f940310609172d5f934aed7624bb7c6d1d456,downloaded_unannotated
water-research-013-PMC7001102-fig1,Water Research,water-research,core,2020,"Assessing the water quality impacts of two Category-5 hurricanes on St. Thomas, Virgin Islands",10.1016/j.watres.2019.115440,PMC7001102,fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC7001102/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=7001102_gr1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/9e3c/7001102/e65b9bf3c117/gr1.jpg,creativecommons.org/licenses/by/4.0/,,mirror_allowed_ccby_or_cc0,caption_screen_pass,7,"Water sample collection sites in St. Thomas, Virgin Islands. Blue circles indicate sites for rain cistern samples collection (n = 22), orange squares mark coastal sampling stations (n = 20) and green triangles indicate street surface runoff collection sites (n = 3). (For interpretation of the references to colour in this figure legend, the reader is referred to the Web version of this article.)",assets/raw/water-research/water-research-013-PMC7001102-fig1.jpg,image/jpeg,148782,94ed7b38b51ff179601401f604b4a59f2519b24fc23febcbacbd521b9ec0991f,downloaded_unannotated
ese-002-PMC13319378-fig2,Environmental Science & Ecotechnology,ese,scope-high,2026,In-sewer microplastics drive microbial metabolic shifts toward enhanced methanogenesis,10.1016/j.ese.2026.100726,PMC13319378,fig2,https://pmc.ncbi.nlm.nih.gov/articles/PMC13319378/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=13319378_gr2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/c83f/13319378/8b65b12ca2b0/gr2.jpg,creativecommons.org/licenses/by/4.0/,,mirror_allowed_ccby_or_cc0,caption_screen_pass,41,"Reactive oxygen species generation and proposed transformation pathways of PET and PBAT MPs in sewers. a , Electron paramagnetic resonance spectra of hydroxyl radicals (·OH) for PET and PBAT MPs in Milli-Q water and sewage. b , 5,5-Dimethyl-1-pyrroline-N-oxide (DMPO)-·OH spin concentration in sewage alone and sewage containing PET or PBAT MPs. c , Carbonyl index of MPs in Milli-Q water, sewage-aged MPs, and sewage-aged MPs in the presence of the ·OH scavenger isopropanol (IPA) or the superoxide radical anion (O 2 ·− ) scavenger p-benzoquinone (PBQ). Error bars denote the standard deviation. Bars labeled with at least one common letter do not differ significantly, whereas bars with no letters in common differ significantly ( p < 0.05). d , Schematic illustration of formation mechanisms of ·OH and O 2 ·− in sewers. e , Reactive oxygen species attack sites on PET and PBAT MPs calculated by Fukui functions ( f 0 ). Green and blue indicate positive and negative phases of the wave function, respectively. Numbers denote the atom indices of potential ·OH-attack sites. f – g , Proposed transformation pathways of PET ( f ) and PBAT ( g ) MPs in sewers. PET: polyethylene terephthalate; PBAT: polybutylene adipate terephthalate; MPs: microplastics.",assets/raw/ese/ese-002-PMC13319378-fig2.jpg,image/jpeg,329363,dd7bc00630142d6b4637c051c97ae21b0ca87911a3df938dc6c56ac6a20f006f,downloaded_unannotated
ese-006-PMC13319378-fig3,Environmental Science & Ecotechnology,ese,scope-high,2026,In-sewer microplastics drive microbial metabolic shifts toward enhanced methanogenesis,10.1016/j.ese.2026.100726,PMC13319378,fig3,https://pmc.ncbi.nlm.nih.gov/articles/PMC13319378/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=13319378_gr3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/c83f/13319378/bb42331deff4/gr3.jpg,creativecommons.org/licenses/by/4.0/,,mirror_allowed_ccby_or_cc0,caption_screen_pass,10,"Pollutant transformation and oxidative stress in sewers exposed to PET and PBAT MPs. a , Sulfide content after exposure to PET and PBAT MPs. Black circles denote mean values, and black bars denote the quartile (25–75%) lines. b , Reactive oxygen species (ROS) production and lactate dehydrogenase (LDH) release. c , Activities of superoxide dismutase (SOD) and catalase (CAT). Error bars denote the standard deviation. Bars labeled with at least one common letter do not differ significantly, whereas bars with no letters in common differ significantly ( p < 0.05). d , Variations in protein and polysaccharide in extracellular polymeric substances (EPSs). The size of each pie chart is proportional to the EPS concentration. Con, 30, 100, and 500 denote PET and PBAT MP concentrations of 0, 30, 100, and 500 particles L −1 , respectively. e – f , Physiological status of sewer microbial cells stained with SYBR Green I/propidium iodide (PI) ( e ) and 5(6)-carboxyfluorescein diacetate (cFDA)/PI ( f ). PET: polyethylene terephthalate; PBAT: polybutylene adipate terephthalate; MPs: microplastics. The numbers preceding PET and PBAT MPs denote the added particle concentrations.",assets/raw/ese/ese-006-PMC13319378-fig3.jpg,image/jpeg,437453,2bfca75d4d5666fe7bd6932dda651075a23162cccc4b0ea0165c2da61938bc9c,downloaded_unannotated
ese-007-PMC13223959-fig1,Environmental Science & Ecotechnology,ese,scope-high,2026,Oceanographic regime and foraging behaviour structure compound-specific PFAS variability in arctic-atlantic guillemots,10.1016/j.ese.2026.100707,PMC13223959,fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13223959/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=13223959_gr1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/f3c3/13223959/ce235f9ff41e/gr1.jpg,creativecommons.org/licenses/by/4.0/,,mirror_allowed_ccby_or_cc0,caption_screen_pass,14,"Sea-surface temperature and guillemot sampling sites around Iceland (June 2018). Sea surface temperature (SST) is shown alongside the major ocean currents influencing Icelandic waters: the warm Irminger and North Atlantic Currents, and the cold East Greenland and East Icelandic Currents. Guillemots were sampled at five colonies. Látrabjarg (northwest [NW]; 65.50° N, 24.52° W), located at the interface between the warm Irminger Current and the cold East Greenland Current; Grímsey Island (north [N]; 66.57° N, 18.02° W), primarily influenced by the warmer waters of the Irminger Current with some contribution from the cooler East Icelandic Current; Langanes peninsula (northeast [NE]; 66.38° N, 14.54° W), where the Irminger and East Icelandic Currents meet; Papey (southeast [SE]; 64.59° N, 14.18° W), situated in the cool East Icelandic Current, near its convergence with the warm North Atlantic Current; and Hafnaberg (southwest [ 60 ]; 63.75° N, 22.75° W), affected by the warmer waters of the North Atlantic Current. The three northern colonies (NW, N, and NE) host both common guillemots ( Uria aalge , UA) and Brünnich's guillemots ( Uria lomvia , UL). The NW colony is the largest colony (343,900 guillemot pairs; UA:UL = 1.9:1.0), and the N colony is the second largest (71,400 pairs; UA:UL = 16.4:1.0) as per a 2008 census [ 61 ]. Only UA breeds in the two southern colonies (SE and SW). SST data are from Copernicus Marine Environment Monitoring Service Global Ocean Physics Reanalysis [ 62 ].",assets/raw/ese/ese-007-PMC13223959-fig1.jpg,image/jpeg,432930,9ed497791c5d9ae1cc000c65f114931c4f4f839c2af50c44cb57ecc28ce47b7c,downloaded_unannotated
ese-008-PMC13223959-fig5,Environmental Science & Ecotechnology,ese,scope-high,2026,Oceanographic regime and foraging behaviour structure compound-specific PFAS variability in arctic-atlantic guillemots,10.1016/j.ese.2026.100707,PMC13223959,fig5,https://pmc.ncbi.nlm.nih.gov/articles/PMC13223959/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=13223959_gr5.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/f3c3/13223959/ae9d01980509/gr5.jpg,creativecommons.org/licenses/by/4.0/,,mirror_allowed_ccby_or_cc0,caption_screen_pass,5,"Bivariate segmented regressions and predictive exposure surface for PFAS variability in guillemots. a – d , Segmented regression relationships between PFAS variability ( z -scores for long-chain PFCAs [ a , b ] and PFOS [ c , d ]) and isotopic foraging consistency metrics (δ 13 C [ a , c ] and δ 15 N [ b , d ]). Vertical dashed green lines indicate identified breakpoints, with pre- and post-breakpoint slopes annotated (asterisks denote significance: ∗ p < 0.05, ∗∗ p < 0.01). Shade represents 95% confidence intervals, and underlying green contours represent data density (Kernel Density Estimation). e – f , Contour plots illustrating two-way interactions between δ 13 C consist and δ 15 N consist for z PFCA ( e ) and z PFOS ( f ). Dashed lines mark identified breakpoints (δ 13 C consist = 0.2, vertical; δ 15 N consist = 0.0, horizontal), delineating four foraging strategy quadrants: Arctic-influenced habitat specialists (δ 13 C consist < 0.2 and δ 15 N consist < 0.0), niche partitioning within Arctic-influenced waters (δ 13 C consist < 0.2 and δ 15 N consist > 0.0), Atlantic-influenced generalists (δ 13 C consist > 0.2 and δ 15 N consist > 0.0), and individuals with high carbon but low nitrogen consistency (δ 13 C consist > 0.2 and δ 15 N consist < 0.0). Colour gradients represent predicted PFAS z -scores ranging from −3.0 (blue) to 4.0 (red). Species are distinguished by colours and breeding colonies by marker shapes. UA: Uria aalge , common guillemots; UL: Uria lomvia , Brünnich's guillemots. Five geographic colonies: southwest (SW), northwest (NW), north (N), northeast (NE), and southeast (SE).",assets/raw/ese/ese-008-PMC13223959-fig5.jpg,image/jpeg,529406,b0aa24198babcd74f5f35ae655ee6163ad46515e97575e205aeb239126b17a1f,downloaded_unannotated
ese-017-PMC13122226-fig1,Environmental Science & Ecotechnology,ese,scope-high,2026,Self-sustaining charge circulation in FeS2/MoS2 heterostructures for micropollutant removal,10.1016/j.ese.2026.100699,PMC13122226,fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13122226/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=13122226_gr1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a492/13122226/eebc256765d9/gr1.jpg,creativecommons.org/licenses/by/4.0/,,mirror_allowed_ccby_or_cc0,caption_screen_pass,24,"Conceptual comparison of peroxymonosulfate (PMS) activation in traditional and self-sustaining advanced oxidation process systems. a , Traditional cocatalyst-assisted system limited by finite electron transfer, reactive oxygen species (ROS) scavenging, and sacrificial-site deactivation. b , Dual-active-site system featuring a self-sustaining charge circulation loop for active-site regeneration and synergistic ROS production. AOP, advanced oxidation process; E F , Fermi level; M 1 /M 2 , different metal active sites; m / n , metal valence states.",assets/raw/ese/ese-017-PMC13122226-fig1.jpg,image/jpeg,505829,3f546967537e5dd85c855dcd1c5e0768ad718f41865d37b57dbab96cf5072848,downloaded_unannotated
isme-communications-001-PMC13557124-f5,ISME Communications,isme-communications,scope-high,2026,Transitive interactions among rhizobia determine their symbiotic fitness,10.1093/ismeco/ycag210,PMC13557124,f5,https://pmc.ncbi.nlm.nih.gov/articles/PMC13557124/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/4bb3/13557124/942349f62ac2/ycag210f5.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/4bb3/13557124/942349f62ac2/ycag210f5.webp,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,8,"Transitivity in pairwise interactions is conserved in more complex communities. (A) Dominance rate of each focal strain in pairwise co-inoculation tests. For each pair of strains, the proportion of experiments (out of three or four independent experiments) in which the focal strain is more abundant than its competitor is shown as a colour gradient. (B) Dominance index calculated as the average of dominance rates in all pairwise inoculation data. (C) Relative frequency of strain abundances in eight-strain communities. Data from six independent experiments are shown. (D) Dominance index from eight-strain communities plotted against dominance index from pairwise inoculations.",assets/raw/isme-communications/isme-communications-001-PMC13557124-f5.webp,image/webp,54268,baef9dd6e160d3cdaae5a3f76ec0c4f011cd6e29f26e1b68ebfb70c450914938,downloaded_unannotated
isme-communications-002-PMC13557124-f2,ISME Communications,isme-communications,scope-high,2026,Transitive interactions among rhizobia determine their symbiotic fitness,10.1093/ismeco/ycag210,PMC13557124,f2,https://pmc.ncbi.nlm.nih.gov/articles/PMC13557124/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/4bb3/13557124/f1c917dadb6d/ycag210f2.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/4bb3/13557124/f1c917dadb6d/ycag210f2.webp,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,8,"Identification of interactions during symbiosis for 36 pairs of rhizobial strains. (A) Comparison of bacterial loads in nodules from single and pairwise inoculations. Red dots show pairwise inoculation data ( n = 3 or 4). Black dots and error bars represent the mean and 95% confidence intervals, respectively, of bacterial loads predicted from single inoculations (from bootstrap iterations). The dotted line indicates the limit of detection. (B) Summary of the classification of pairwise inoculations according to the existence and type of interbacterial interaction.",assets/raw/isme-communications/isme-communications-002-PMC13557124-f2.webp,image/webp,92556,68e753b1a4f5cd4d08586738afeb22ad27804c90cc590692491d6f3c5794655b,downloaded_unannotated
isme-communications-003-PMC13540726-f1,ISME Communications,isme-communications,scope-high,2026,Genetic access to the obligate cyanobacterial endosymbiont Nostoc azollae within the Azolla fern host,10.1093/ismeco/ycag209,PMC13540726,f1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13540726/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a043/13540726/3710369cebe6/ycag209f1.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a043/13540726/3710369cebe6/ycag209f1.webp,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,14,"Tracing early conjugation events in Anabaena sp. PCC 7120 by confocal microscopy. (A) Schematic representation of the CAST plasmid pCAST-7120, featuring the P trc 1O promoter for eYFP expression. (B) Conjugation plate of Anabaena 48 h after conjugation highlighting in red the scrap taken 21 h after conjugation. Part of the conjugation plate was scraped up and re-streaked in a BG11 0 medium agar plate for visualization. (C, D) Confocal microscopy images displaying conjugation events at Day 2 after conjugation with the control plasmid pL0 (C) and the pCAST-7120 plasmid including a sgRNA targeting nifK (D). Some conjugation events are marked with a white arrow. Note the presence of conjugative E. coli cells harboring cargo plasmids and expressing the eYFP. The conjugation (triparental mating) was performed as described in Materials and Methods . Red auto fluorescence (RAF); enhanced Yellow Fluorescent Protein (eYFP). Images are representative of at least five independent experiments. Scale bar, 10 μm. (E) Example of lambda scan determination of specific eYFP signal in E. coli donor cells and Anabaena exconjugants. (F) Scheme depicting the different cells observed, expressing or not expressing the eYFP.",assets/raw/isme-communications/isme-communications-003-PMC13540726-f1.webp,image/webp,218366,f94d118a392057cea4a01a004261cbc61406fd9b45b0fed4b828af4c2fa8d9e8,downloaded_unannotated
isme-communications-004-PMC13540726-f2,ISME Communications,isme-communications,scope-high,2026,Genetic access to the obligate cyanobacterial endosymbiont Nostoc azollae within the Azolla fern host,10.1093/ismeco/ycag209,PMC13540726,f2,https://pmc.ncbi.nlm.nih.gov/articles/PMC13540726/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a043/13540726/af93bb6e74e9/ycag209f2.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a043/13540726/af93bb6e74e9/ycag209f2.webp,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,5,"Conjugation events detected through eYFP expression in N. azollae isolated from A. filiculoides . Conjugation of N. azollae cells extracted from A. filiculoides strain Galgenwaard was performed and analyzed as described in Materials and Methods . (A) Confocal imaging of N. azollae conjugation events in four detection channels: BF (brightfield), RAF (red autofluorescence, eYFP, and merged eYFP + RAF. Several conjugation events of N. azollae cells are marked with a white arrow. Possible eukaryotic algae, which were likely present on the surface of the fern, are shown with (*). (B) Enlarged view of the RAF + eYFP fluorescence channel. (C) Average fluorescence emission spectra corresponding to the numbered cells in panel (B). Note fluorescent eYFP N. azollae cells showing the same characteristic eYFP emission peak as E. coli harboring the eYFP expressing plasmid pCAST-Nazo23. Scale bar, 15 μm. A scheme depicting the different cells observed, expressing or not expressing the eYFP, is also included.",assets/raw/isme-communications/isme-communications-004-PMC13540726-f2.webp,image/webp,160326,126b53c3a664ded2ecdac47e10cef68a4c80a8edf0824e3eeffd78ad79555330,downloaded_unannotated
water-research-022-PMC6176912-fig1,Water Research,water-research,core,2018,A granular activated carbon/electrochemical hybrid system for onsite treatment and reuse of blackwater,10.1016/j.watres.2018.07.070,PMC6176912,fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC6176912/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=6176912_egi100J2LNN1J4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6bde/6176912/80ccb9822edf/egi100J2LNN1J4.jpg,creativecommons.org/licenses/by/4.0/,,mirror_allowed_ccby_or_cc0,caption_screen_pass,10,Experimental systems. A: GAC packed bed column filter lab setup. B: Schematic of GAC packed bed column filters integrated into the liquid treatment system.,assets/raw/water-research/water-research-022-PMC6176912-fig1.jpg,image/jpeg,77811,aa50d5ac899ffd92ce3e69a38deb6889bdd6b79c96d8eefe4081b7bc975a3f85,downloaded_unannotated
isme-communications-005-PMC13518059-f4,ISME Communications,isme-communications,scope-high,2026,"Methanotrophs and methane oxidation in cold wetlands: distribution, ecology, and mechanisms",10.1093/ismeco/ycag214,PMC13518059,f4,https://pmc.ncbi.nlm.nih.gov/articles/PMC13518059/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6680/13518059/b3dc62e6258c/ycag214f4.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6680/13518059/b3dc62e6258c/ycag214f4.webp,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,38,"Methane oxidation pathways of methanotrophs [ 30 , 116 , 144–147 ]. (A) Methane oxidation pathways in aerobic methanotrophs [ 30 , 147 ]. (B) S-dependent AOM pathway mediated by ANME archaea and SRB (I) and metal-AOM pathway mediated by ANME archaea and metal-reducing bacteria (II), ANME archaea-mediated anaerobic methane oxidation pathway with humic substances as electron acceptors (III). (C) Metabolic pathway of nitrate- and nitrite-dependent DAMO mediated by NC10 bacteria . napAB , periplasmic nitrate reductase; nirSJFD/GH/L , nitrite reductase; nod , nitric oxide dismutase; pmoCAB , particulate methane monooxygenase; mxaFJGIRSACKL/DE , methanol dehydrogenase; H 4 MPT pathway: The associated genes are the same as Fig. 4A ; fdhABC , formate dehydrogenase; CBB-cycle, Calvin–Benson–Bassham cycle. (D) Nitrate-dependent DAMO pathway mediated by archaeon ANME-2d. mcrABCDG , methyl coenzyme M reductase; reverse methanogenesis pathway: mtr , N5-methyl-H 4 MPT: CoM methyltransferase; mer , N 5 ,N 10 -methylene-H 4 MPT reductase; mtd , F 420 H 2 -dependent methylene-H 4 MPT dehydrogenase; mch , N 5 ,N 10 -methenyl-H 4 MPT cyclohydrolase; ftr , Formylmethanofuran: tetrahydromethanopterin formyltransferase; fmd , Formylmethanofuran dehydrogenase; narGH , nitrate reductase [ 144 ].",assets/raw/isme-communications/isme-communications-005-PMC13518059-f4.webp,image/webp,79308,3937531846cf58d530d862d9623aba3c28e074c642871917182b6e68abb56835,downloaded_unannotated
isme-communications-006-PMC13518059-f1,ISME Communications,isme-communications,scope-high,2026,"Methanotrophs and methane oxidation in cold wetlands: distribution, ecology, and mechanisms",10.1093/ismeco/ycag214,PMC13518059,f1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13518059/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6680/13518059/c50800af5295/ycag214f1.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6680/13518059/c50800af5295/ycag214f1.webp,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,28,Schematic diagram of microbial methane metabolic processes in cold ecosystems.,assets/raw/isme-communications/isme-communications-006-PMC13518059-f1.webp,image/webp,102548,d1f8bf52edaaea85c35dd3cbaf2f85aafe45fe24ac13e2d862c79fca8ed4c4ed,downloaded_unannotated
nature-001-PMC13538056-Fig3,Nature,nature,elite-general,2026,Explainable deep learning improves human mental models of self-driving cars,10.1038/s41586-026-10950-5,PMC13538056,Fig3,https://pmc.ncbi.nlm.nih.gov/articles/PMC13538056/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/18c7/13538056/ffbba6836bb3/41586_2026_10950_Fig3_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/18c7/13538056/ffbba6836bb3/41586_2026_10950_Fig3_HTML.webp,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,15,"a , The CLOSE concept activated when the car got stuck next to parked vehicles. The driver initially thought the pickup–drop-off area was the cause, but the explanation suggested it was the parked vehicles. When the driver engaged self-driving away from the parked vehicles, activation of the CLOSE concept decreased, and the AV moved again, counter to their initial mental model and consistent with the explanations. Across tests, CLOSE correlated with speed and the intercept accurately predicted this event ( n = 5,545; ordinary least squares). b , ASV activated when the car stopped next to a traffic cone. The driver thought the cone was the cause, but the explanation suggested the AV was hallucinating a stopped vehicle. When we removed the cone, the same phantom braking and concept activation occurred. Across all deployment data, ASV correlated with reductions in speed when spiking above 0.5 probability ( n = 50; s.e.m. shown). c , BIKE failed to activate in our first round of tests with a cyclist, but the car always stopped safely for the cyclist. After observing the explanation, the driver engaged self-driving from slower speeds in a second round of tests ( n = 23). Follow-up analyses showed that the AV stopped for the cyclist because of backup safety mechanisms unrelated to CW-Net, which indicated that the driver’s increased level of caution was appropriate. ( a – c ), Right column, scenarios from public-road deployment, analogous to those observed on the private track. We used the PEDESTRIAN concept instead of BIKE as it behaved similarly and pedestrians were more frequently encountered on public roads. Likewise, we used pedestrians in place of the cone in our ASV tests as there were no cones encountered on public roads. The s.e.m. and 3-s rolling averages are shown in relevant plots. Source Data",assets/raw/nature/nature-001-PMC13538056-Fig3.webp,image/webp,233836,9d940faf181cd3dbed8ad4504eb61e1deaa924cb92ebac5de77008cf745cf358,downloaded_unannotated
